x0540a,CC(C)C([NH3+])C(=O)N1CCOCC1,../../aligned_files/x0540a/x0540a_ligand.sdf,../../aligned_files/x0540a/x0540a_apo-desolv.pdb
x0540b,CC(C)C([NH3+])C(=O)N1CCOCC1,../../aligned_files/x0540b/x0540b_ligand.sdf,../../aligned_files/x0540b/x0540b_apo-desolv.pdb
x0555a,COc1ccc(Cl)cc1C(=O)NCC(C)C,../../aligned_files/x0555a/x0555a_ligand.sdf,../../aligned_files/x0555a/x0555a_apo-desolv.pdb
x0602a,CC(=O)NCc1ccnc(N(C)C)c1,../../aligned_files/x0602a/x0602a_ligand.sdf,../../aligned_files/x0602a/x0602a_apo-desolv.pdb
x0602b,CC(=O)NCc1ccnc(N(C)C)c1,../../aligned_files/x0602b/x0602b_ligand.sdf,../../aligned_files/x0602b/x0602b_apo-desolv.pdb
x0606a,O=C(Nc1ccccn1)C1COCCO1,../../aligned_files/x0606a/x0606a_ligand.sdf,../../aligned_files/x0606a/x0606a_apo-desolv.pdb
x0606b,O=C(Nc1ccccn1)C1COCCO1,../../aligned_files/x0606b/x0606b_ligand.sdf,../../aligned_files/x0606b/x0606b_apo-desolv.pdb
x0606c,O=C(Nc1ccccn1)C1COCCO1,../../aligned_files/x0606c/x0606c_ligand.sdf,../../aligned_files/x0606c/x0606c_apo-desolv.pdb
x0502b,Cc1ncsc1C(=O)NCC1CCCC1,../../aligned_files/x0502b/x0502b_ligand.sdf,../../aligned_files/x0502b/x0502b_apo-desolv.pdb
x0502a,Cc1ncsc1C(=O)NCC1CCCC1,../../aligned_files/x0502a/x0502a_ligand.sdf,../../aligned_files/x0502a/x0502a_apo-desolv.pdb
x0502c,Cc1ncsc1C(=O)NCC1CCCC1,../../aligned_files/x0502c/x0502c_ligand.sdf,../../aligned_files/x0502c/x0502c_apo-desolv.pdb
x0504c,Cc1ncsc1C(=O)NCC(=O)N(C)C,../../aligned_files/x0504c/x0504c_ligand.sdf,../../aligned_files/x0504c/x0504c_apo-desolv.pdb
x0504a,Cc1ncsc1C(=O)NCC(=O)N(C)C,../../aligned_files/x0504a/x0504a_ligand.sdf,../../aligned_files/x0504a/x0504a_apo-desolv.pdb
x0504b,Cc1ncsc1C(=O)NCC(=O)N(C)C,../../aligned_files/x0504b/x0504b_ligand.sdf,../../aligned_files/x0504b/x0504b_apo-desolv.pdb
x0634a,CCOc1ccc(C(N)=O)cn1,../../aligned_files/x0634a/x0634a_ligand.sdf,../../aligned_files/x0634a/x0634a_apo-desolv.pdb
x0634b,CCOc1ccc(C(N)=O)cn1,../../aligned_files/x0634b/x0634b_ligand.sdf,../../aligned_files/x0634b/x0634b_apo-desolv.pdb
x0639a,CNS(=O)(=O)c1ccccc1Cl,../../aligned_files/x0639a/x0639a_ligand.sdf,../../aligned_files/x0639a/x0639a_apo-desolv.pdb
x0639b,CNS(=O)(=O)c1ccccc1Cl,../../aligned_files/x0639b/x0639b_ligand.sdf,../../aligned_files/x0639b/x0639b_apo-desolv.pdb
x0639c,CNS(=O)(=O)c1ccccc1Cl,../../aligned_files/x0639c/x0639c_ligand.sdf,../../aligned_files/x0639c/x0639c_apo-desolv.pdb
x0646a,Cc1csc(CNC(=O)c2cc[nH]n2)n1,../../aligned_files/x0646a/x0646a_ligand.sdf,../../aligned_files/x0646a/x0646a_apo-desolv.pdb
x0654a,N#Cc1ccc(CNC(=O)N2CCOCC2)cc1,../../aligned_files/x0654a/x0654a_ligand.sdf,../../aligned_files/x0654a/x0654a_apo-desolv.pdb
x0654b,N#Cc1ccc(CNC(=O)N2CCOCC2)cc1,../../aligned_files/x0654b/x0654b_ligand.sdf,../../aligned_files/x0654b/x0654b_apo-desolv.pdb
x0654c,N#Cc1ccc(CNC(=O)N2CCOCC2)cc1,../../aligned_files/x0654c/x0654c_ligand.sdf,../../aligned_files/x0654c/x0654c_apo-desolv.pdb
x0675a,Clc1cccc(CN2CCOCC2)c1,../../aligned_files/x0675a/x0675a_ligand.sdf,../../aligned_files/x0675a/x0675a_apo-desolv.pdb
x0675b,Clc1cccc(CN2CCOCC2)c1,../../aligned_files/x0675b/x0675b_ligand.sdf,../../aligned_files/x0675b/x0675b_apo-desolv.pdb
x0759b,Cc1noc(C)c1C(=O)NCCC1=CCCCC1,../../aligned_files/x0759b/x0759b_ligand.sdf,../../aligned_files/x0759b/x0759b_apo-desolv.pdb
x0759a,Cc1noc(C)c1C(=O)NCCC1=CCCCC1,../../aligned_files/x0759a/x0759a_ligand.sdf,../../aligned_files/x0759a/x0759a_apo-desolv.pdb
x0787a,CCc1ccc(C(=O)NCc2cnn(C)c2)s1,../../aligned_files/x0787a/x0787a_ligand.sdf,../../aligned_files/x0787a/x0787a_apo-desolv.pdb
x0787b,CCc1ccc(C(=O)NCc2cnn(C)c2)s1,../../aligned_files/x0787b/x0787b_ligand.sdf,../../aligned_files/x0787b/x0787b_apo-desolv.pdb
